"Name","Type","Resource","Amount","MaxOwnedAmount","TID","InfoTID","Tag1","ExpireTimeInHours","IsInShop","HighlightUnseen","HideWhenPurchased","RandomSelectionWeight","Order","ShowOnlyOnce","MaxPurchaseCount","MaxPurchaseCountAllTime","ValueTID","BillingPackage","CoinCost","GemCost","PurchaseableWithDecoGems","AutoGemCostPct","AutoAmountPct","Worker","Building","OfferMovieClip","Potion","PotionLevel","WorkerForSkin","Worker2ForSkin","Skin","BuildingSkin","GroupOverride","IconSWF","IconExportName","IconBackgroundFrameLabel","ProductIconBackgroundFrameLabel","CharacterFrameLabel","CharacterMovieClip","BackgroundMovieClip","ConfirmPopupIconExportName","AnimateMovieClip","InFixedCategory","RequiredTech","MinVillageXPLevel","MaxVillageXPLevel","UnlockVillageXPLevel","VillageXPLevelRemove","MustBeInValley","OverrideProductIconMovieClip","ProductInfoTitleTID","ProductInfoTID","ProductInfoConfirmPopupTID","Comments"
"Shop0162_Resource_Daily_KnowledgePoints_01","KnowledgePoints",,20,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailable",,"TRUE",,,"1",2,,5,,,,,12,,,,,,,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,"TRUE",,3,4,,5,,"sc/ui.sc#starterpack_scrolls","TID_KNOWLEDGEPOINTS_OFFER_DESCRIPTION",,,
"Shop0163_Resource_Daily_Coins_02","Resource","Coins",500,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailable",,"TRUE",,,"1",6,,5,,,,,30,,,,,,,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,"TRUE",,5,6,,7,,"sc/ui.sc#starterpack_gold","TID_GOLD_OFFER_DESCRIPTION",,,"Edited for beta update1: switch to next set at XP level 7 instead of 8"
"Shop0164_Resource_Daily_BoostTokens_02","Resource","FountainBoost",20,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailable",,"TRUE",,,"1",4,,5,,,,,10,,,,,,,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,"TRUE",,5,6,,7,,"sc/ui.sc#starterpack_nectar","TID_NECTAR_OFFER_DESCRIPTION",,,
"Shop0165_Resource_Daily_KnowledgePoints_02","KnowledgePoints",,100,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailable",,"TRUE",,,"1",5,,5,,,,,60,,,,,,,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,"TRUE",,5,6,,7,,"sc/ui.sc#starterpack_scrolls","TID_KNOWLEDGEPOINTS_OFFER_DESCRIPTION",,,
"Shop0166_Resource_Daily_Coins_03","Resource","Coins",1000,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailable",,"FALSE",,,"1",9,,5,,,,,60,,,,,,,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,"TRUE",,7,,,,,"sc/ui.sc#starterpack_gold","TID_GOLD_OFFER_DESCRIPTION",,,"Edited for beta update1: removed from shop. New shop items Shop0176-0178."
"Shop0167_Resource_Daily_BoostTokens_03","Resource","FountainBoost",40,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailable",,"FALSE",,,"1",7,,5,,,,,20,,,,,,,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,"TRUE",,7,,,,,"sc/ui.sc#starterpack_nectar","TID_NECTAR_OFFER_DESCRIPTION",,,
"Shop0168_Resource_Daily_KnowledgePoints_03","KnowledgePoints",,200,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailable",,"FALSE",,,"1",8,,5,,,,,120,,,,,,,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,"TRUE",,7,,,,,"sc/ui.sc#starterpack_scrolls","TID_KNOWLEDGEPOINTS_OFFER_DESCRIPTION",,,
"Shop0169_Offer_Bundle_StarterPack","Resource","Diamonds",300,,"TID_STARTER_PACK_TITLE","TID_STARTER_PACK_INFO","StarterPack",72,"FALSE","TRUE",,"1",4,"TRUE",1,,"TID_SHOP_3X_VALUE","com.supercell.everdale.starter_pack_02",,,,,,,,,,,,,,,,"sc/ui.sc","shop_offer_big_levelup","value","value",,,,"shop_item_confirm_pack","sc/ui.sc#offer_animation_template_centered",,,1,5,,,,"sc/ui.sc#starterpack_gems",,,,
,"KnowledgePoints",,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value",,,,,,,,,,,,,"sc/ui.sc#starterpack_scrolls",,,,
,"Resource","Coins",600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value",,,,,,,,,,,,,"sc/ui.sc#starterpack_gold",,,,
,"Potion",,2,,,,,,,,,,,,,,,,,,,,,,,,"PotionSpeedLumberjack",1,,,,,,,,,"value",,,,,,,,,,,,,,,,,
,"Potion",,2,,,,,,,,,,,,,,,,,,,,,,,,"PotionSpeedClaydigger",1,,,,,,,,,"value",,,,,,,,,,,,,,,,,
,"Resource","FountainBoost",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value",,,,,,,,,,,,,"sc/ui.sc#starterpack_nectar",,,,
"Shop0170_Offer_Bundle_Levelup6","Resource","Diamonds",200,,"TID_SHOP_OFFER_LEVELUP06_TITLE","TID_SHOP_OFFER_LEVELUP06_INFO","StarterPack",72,"FALSE","TRUE",,"1",6,"TRUE",1,,"TID_SHOP_3X_VALUE","com.supercell.everdale.levelup06_pack",,,,,,,,,,,,,,,,"sc/ui.sc","shop_offer_big_levelup","value","value",,,,"shop_item_confirm_pack","sc/ui.sc#offer_animation_template_centered",,,6,6,,,,"sc/ui.sc#starterpack_gems",,,,
,"KnowledgePoints",,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value",,,,,,,,,,,,,"sc/ui.sc#starterpack_scrolls",,,,
,"Resource","Coins",3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value",,,,,,,,,,,,,"sc/ui.sc#starterpack_gold",,,,
,"Potion",,3,,,,,,,,,,,,,,,,,,,,,,,,"PotionSpeedFarmer",2,,,,,,,,,"value",,,,,,,,,,,,,,,,,
,"Potion",,3,,,,,,,,,,,,,,,,,,,,,,,,"PotionSpeedResearcher",2,,,,,,,,,"value",,,,,,,,,,,,,,,,,
,"Resource","FountainBoost",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value",,,,,,,,,,,,,"sc/ui.sc#starterpack_nectar",,,,
"Shop0171_Offer_Bundle_Levelup7","Resource","Diamonds",500,,"TID_SHOP_OFFER_LEVELUP07_TITLE","TID_SHOP_OFFER_LEVELUP07_INFO","StarterPack",72,"FALSE","TRUE",,"1",7,"TRUE",1,,"TID_SHOP_3X_VALUE","com.supercell.everdale.levelup07_pack",,,,,,,,,,,,,,,,"sc/ui.sc","shop_offer_big_levelup","value","value",,,,"shop_item_confirm_pack","sc/ui.sc#offer_animation_template_centered",,,7,7,,,,"sc/ui.sc#starterpack_gems",,,,
,"KnowledgePoints",,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value",,,,,,,,,,,,,"sc/ui.sc#starterpack_scrolls",,,,
,"Resource","Coins",1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value",,,,,,,,,,,,,"sc/ui.sc#starterpack_gold",,,,
,"Potion",,1,,,,,,,,,,,,,,,,,,,,,,,,"PotionSpeedStonemason",2,,,,,,,,,"value",,,,,,,,,,,,,,,,,
,"Potion",,1,,,,,,,,,,,,,,,,,,,,,,,,"PotionSpeedResearcher",2,,,,,,,,,"value",,,,,,,,,,,,,,,,,
,"Potion",,1,,,,,,,,,,,,,,,,,,,,,,,,"PotionNoFood",2,,,,,,,,,"value",,,,,,,,,,,,,,,,,
"Shop0172_Offer_Bundle_Levelup8","Resource","Diamonds",1600,,"TID_SHOP_OFFER_LEVELUP08_TITLE","TID_SHOP_OFFER_LEVELUP08_INFO","StarterPack",72,"FALSE","TRUE",,"1",8,"TRUE",1,,"TID_SHOP_3X_VALUE","com.supercell.everdale.levelup08_pack",,,,,,,,,,,,,,,,"sc/ui.sc","shop_offer_big_levelup","value","value",,,,"shop_item_confirm_pack","sc/ui.sc#offer_animation_template_centered",,,8,8,,,,"sc/ui.sc#starterpack_gems",,,,
,"KnowledgePoints",,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value",,,,,,,,,,,,,"sc/ui.sc#starterpack_scrolls",,,,
,"Resource","FountainBoost",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value",,,,,,,,,,,,,"sc/ui.sc#starterpack_nectar",,,,
,"Potion",,2,,,,,,,,,,,,,,,,,,,,,,,,"PotionSpeedFarmer",2,,,,,,,,,"value",,,,,,,,,,,,,,,,,
,"Potion",,2,,,,,,,,,,,,,,,,,,,,,,,,"PotionSpeedClaydigger",3,,,,,,,,,"value",,,,,,,,,,,,,,,,,
,"Potion",,2,,,,,,,,,,,,,,,,,,,,,,,,"PotionSpeedStonemason",3,,,,,,,,,"value",,,,,,,,,,,,,,,,,
"Shop0173_Offer_Bundle_Levelup9","Resource","Diamonds",1100,,"TID_SHOP_OFFER_LEVELUP09_TITLE","TID_SHOP_OFFER_LEVELUP09_INFO","StarterPack",72,"FALSE","TRUE",,"1",9,"TRUE",1,,"TID_SHOP_3X_VALUE","com.supercell.everdale.levelup09_pack",,,,,,,,,,,,,,,,"sc/ui.sc","shop_offer_big_levelup","value","value",,,,"shop_item_confirm_pack","sc/ui.sc#offer_animation_template_centered",,,9,9,,,,"sc/ui.sc#starterpack_gems",,,,
,"KnowledgePoints",,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value",,,,,,,,,,,,,"sc/ui.sc#starterpack_scrolls",,,,
,"Resource","Coins",4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value",,,,,,,,,,,,,"sc/ui.sc#starterpack_gold",,,,
,"Potion",,1,,,,,,,,,,,,,,,,,,,,,,,,"PotionNoFood",3,,,,,,,,,"value",,,,,,,,,,,,,,,,,
,"Potion",,1,,,,,,,,,,,,,,,,,,,,,,,,"PotionSpeedResearcher",3,,,,,,,,,"value",,,,,,,,,,,,,,,,,
,"Resource","FountainBoost",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value",,,,,,,,,,,,,"sc/ui.sc#starterpack_nectar",,,,
"Shop0174_Offer_Bundle_Levelup10","Resource","Diamonds",1600,,"TID_SHOP_OFFER_LEVELUP10_TITLE","TID_SHOP_OFFER_LEVELUP10_INFO","StarterPack",72,"FALSE","TRUE",,"1",10,"TRUE",1,,"TID_SHOP_3X_VALUE","com.supercell.everdale.levelup10_pack",,,,,,,,,,,,,,,,"sc/ui.sc","shop_offer_big_levelup","value","value",,,,"shop_item_confirm_pack","sc/ui.sc#offer_animation_template_centered",,,10,10,,,,"sc/ui.sc#starterpack_gems",,,,
,"KnowledgePoints",,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value",,,,,,,,,,,,,"sc/ui.sc#starterpack_scrolls",,,,
,"Resource","Coins",5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value",,,,,,,,,,,,,"sc/ui.sc#starterpack_gold",,,,
,"Potion",,1,,,,,,,,,,,,,,,,,,,,,,,,"PotionNoFood",3,,,,,,,,,"value",,,,,,,,,,,,,,,,,
,"Potion",,1,,,,,,,,,,,,,,,,,,,,,,,,"PotionSpeedResearcher",3,,,,,,,,,"value",,,,,,,,,,,,,,,,,
,"Potion",,1,,,,,,,,,,,,,,,,,,,,,,,,"PotionSpeedFarmer",3,,,,,,,,,"value",,,,,,,,,,,,,,,,,
"Shop0175_Shop_ReferAFriend","Referral",,1,,"TID_SHOP_ITEM_TITLE","TID_SHOP_WORKER_SUBTITLE","Referral",,"TRUE","TRUE",,"1",2,,1,,,,,1,,,,,,,,,,,,,,"sc/ui.sc","shop_item_slot_gem_pack_invite",,,,,,"shop_item_notification_popup_invite_friend","sc/ui.sc#offer_animation_template",,,,,,,,,,,,
"Shop0176_Resource_Daily_Coins_04","Resource","Coins",500,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailable",,"TRUE",,,"1",9,,10,,,,,30,,,,,,,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,"TRUE",,7,8,,9,,"sc/ui.sc#starterpack_gold","TID_GOLD_OFFER_DESCRIPTION",,,"Edited for beta update1: keep package size the same as in previous but incerase amount you can buy. Reason: keep pricepoint low and numbers easier to grasp."
"Shop0177_Resource_Daily_BoostTokens_04","Resource","FountainBoost",20,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailable",,"TRUE",,,"1",7,,10,,,,,10,,,,,,,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,"TRUE",,7,8,,9,,"sc/ui.sc#starterpack_nectar","TID_NECTAR_OFFER_DESCRIPTION",,,"Edited for beta update2: remove at level 9 and scale amounts to purchase for high levels. See Shop0256-0264"
"Shop0178_Resource_Daily_KnowledgePoints_04","KnowledgePoints",,100,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailable",,"TRUE",,,"1",8,,10,,,,,60,,,,,,,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,"TRUE",,7,8,,9,,"sc/ui.sc#starterpack_scrolls","TID_KNOWLEDGEPOINTS_OFFER_DESCRIPTION",,,
"Shop0179_Deco_Default_Garden_Torch_Alt","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableStructures",,"TRUE","TRUE",,"1",6,,500,,,,,35,"TRUE",,,,"Garden_Torch_Alternative",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,9,,,,,,,"stone torch"
"Shop0180_Deco_Default_Flower_Red","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableFlowers",,"TRUE","TRUE",,"1",6,,500,,,,,10,"TRUE",,,,"Flower_Red",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,10,,,,,,,"Purple flowers"
"Shop0181_Deco_Default_Flower_Blue","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableFlowers",,"TRUE","TRUE",,"1",6,,500,,,,,10,"TRUE",,,,"Flower_Blue",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,6,,,,,,,"orange flowers"
"Shop0182_Deco_Default_Log_Fence","Decoration",,4,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableFences",,"TRUE","TRUE",,"1",6,,500,,,,,20,"TRUE",,,,"Log_Fence",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,9,,,,,,,"Stump Fence"
"Shop0183_Deco_Default_AsianLantern_Alternative","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableStructures",,"TRUE","TRUE",,"1",6,,500,,,,,25,"TRUE",,,,"AsianLantern_Alternative",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,6,,,,,,,"Lantern"
"Shop0184_Deco_Default_Garden_Swing_Alternative","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableStructures",,"TRUE","TRUE",,"1",6,,500,,,,,40,"TRUE",,,,"Garden_Swing_Alternative",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,8,,,,,,,"Grand Garden Swing (NEEDS RENAME)"
"Shop0185_Deco_Default_Villager_Mailbox","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableStructures",,"TRUE","TRUE",,"1",6,,500,,,,,35,"TRUE",,,,"Villager_Mailbox",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,5,,,,,,,
"Shop0186_Deco_Default_Villager_Sign","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableStructures",,"TRUE","TRUE",,"1",6,,500,,,,,35,"TRUE",,,,"Villager_Sign",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,5,,,,,,,
"Shop0187_DecoThemeBundle_Pond","Decoration",,1,,"TID_SHOP_OFFER_DECO_BUNDLE_POND","TID_SHOP_OFFER_DECO_BUNDLE_POND_INFO","DecoBundleFree",,"TRUE","TRUE",,"1",1,,1,1,,,,0,"TRUE",,,,"Garden_Pond",,,,,,,,,"sc/ui.sc","shop_offer_medium_deco_generic","free","basic",,,"sc/ui.sc#deco_offer_image_chilling_by_the_pond","shop_item_confirm_pack","sc/ui.sc#offer_animation_template_centered_small_animation",,,4,,,,,,,,,
,"Decoration",,1,,,,,,,,,,,,,,,,,,,,,,"AsianLantern_Alternative",,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
,"Decoration",,1,,,,,,,,,,,,,,,,,,,,,,"Campers_Stump",,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
,"Decoration",,1,,,,,,,,,,,,,,,,,,,,,,"Campers_Flowers_Pink",,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
,"Decoration",,1,,,,,,,,,,,,,,,,,,,,,,"Campers_Flowers_Yellow",,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
,"Decoration",,1,,,,,,,,,,,,,,,,,,,,,,"Campers_Flowers_White",,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
"Shop0188_DecoThemeBundle_Garden","Decoration",,2,,"TID_SHOP_OFFER_DECO_BUNDLE_GARDEN","TID_SHOP_OFFER_DECO_BUNDLE_GARDEN_INFO","DecoBundle",,"TRUE","TRUE",,"1",1,,1,1,,,,1500,"TRUE",,,,"Garden_Fountain",,,,,,,,,"sc/ui.sc","shop_offer_medium_deco_generic","basic","basic",,,"sc/ui.sc#deco_offer_image_the_great_gardens","shop_item_confirm_pack","sc/ui.sc#offer_animation_template_centered_small_animation",,,4,,11,,,,,,,
,"Decoration",,1,,,,,,,,,,,,,,,,,,,,,,"Villager_Statue",,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
,"Decoration",,8,,,,,,,,,,,,,,,,,,,,,,"Garden_Pottedflowers",,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
,"Decoration",,4,,,,,,,,,,,,,,,,,,,,,,"Villager_Bench",,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
,"Decoration",,30,,,,,,,,,,,,,,,,,,,,,,"Garden_Tiles_5",,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
,"Decoration",,6,,,,,,,,,,,,,,,,,,,,,,"Garden_Fences",,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
,"Decoration",,8,,,,,,,,,,,,,,,,,,,,,,"Garden_Tree",,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
,"Decoration",,8,,,,,,,,,,,,,,,,,,,,,,"Garden_Hedgelong",,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
,"Decoration",,18,,,,,,,,,,,,,,,,,,,,,,"Garden_Hedge",,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
,"Decoration",,2,,,,,,,,,,,,,,,,,,,,,,"Garden_Arche",,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
,"Decoration",,2,,,,,,,,,,,,,,,,,,,,,,"Garden_Plantedflowersbig_red",,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
,"Decoration",,2,,,,,,,,,,,,,,,,,,,,,,"Garden_Plantedflowersbig_white",,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
,"Decoration",,2,,,,,,,,,,,,,,,,,,,,,,"Garden_Plantedflowersbig_yellow",,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
,"Decoration",,5,,,,,,,,,,,,,,,,,,,,,,"Garden_Plantedflowersmall",,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
,"Decoration",,5,,,,,,,,,,,,,,,,,,,,,,"Garden_Plantedflowersmall_pink",,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
,"Decoration",,5,,,,,,,,,,,,,,,,,,,,,,"Garden_Plantedflowersmall_yellow",,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
,"Decoration",,4,,,,,,,,,,,,,,,,,,,,,,"Garden_Tiles_1",,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
,"Decoration",,4,,,,,,,,,,,,,,,,,,,,,,"Garden_Tiles_2",,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
,"Decoration",,2,,,,,,,,,,,,,,,,,,,,,,"Garden_Tiles_3",,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
,"Decoration",,2,,,,,,,,,,,,,,,,,,,,,,"Garden_Tiles_4",,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
"Shop0189_BuildingSkin_House_Camper","BuildingSkin",,1,,"TID_SHOP_ITEM_TITLE",,"BuildingSkin_House",,"TRUE","TRUE",,"1",1,,12,,,,,300,"TRUE",,,,,,,,,,,"house_camper",,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,8,,,,,,,
"Shop0190_BuildingSkin_House_Garden","BuildingSkin",,1,,"TID_SHOP_ITEM_TITLE",,"BuildingSkin_House",,"TRUE","TRUE",,"1",2,,12,,,,,300,"TRUE",,,,,,,,,,,"house_garden",,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,11,,,,,,,
"Shop0191_BuildingSkin_House_Festival","BuildingSkin",,1,,"TID_SHOP_ITEM_TITLE",,"BuildingSkin_House",,"TRUE","TRUE",,"1",3,,12,,,,,300,"TRUE",,,,,,,,,,,"house_festival",,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,7,,,,,,,
"Shop0192_BuildingSkin_MoonGate_Camper","BuildingSkin",,1,,"TID_SHOP_ITEM_TITLE",,"BuildingSkin_MoonGate",,"TRUE","TRUE",,"1",1,,1,1,,,,600,"TRUE",,,,,,,,,,,"moongate_camper",,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,8,,,,,,,
"Shop0193_BuildingSkin_MoonGate_Garden","BuildingSkin",,1,,"TID_SHOP_ITEM_TITLE",,"BuildingSkin_MoonGate",,"TRUE","TRUE",,"1",2,,1,1,,,,600,"TRUE",,,,,,,,,,,"moongate_garden",,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,11,,,,,,,
"Shop0194_BuildingSkin_MoonGate_Festival","BuildingSkin",,1,,"TID_SHOP_ITEM_TITLE",,"BuildingSkin_MoonGate",,"TRUE","TRUE",,"1",3,,1,1,,,,600,"TRUE",,,,,,,,,,,"moongate_festival",,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,7,,,,,,,
"Shop0195_Deco_Pet_DogHouse_2","Decoration",,1,,"TID_SHOP_ANIMAL_DOG_00_V02",,"Pets",,"TRUE","TRUE",,"1",0,,1,,,,,400,"TRUE",,,,"DogHouse_2",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup","sc/ui.sc#offer_animation_template_centered",,,4,,10,,,"sc/ui.sc#icon_dog2",,"TID_SHOP_ANIMAL_DOG_00_V02_INFO",,
"Shop0196_Deco_Pet_BunnyHouse_1","Decoration",,1,,"TID_SHOP_ANIMAL_BUNNY_00_V01",,"Pets",,"TRUE","TRUE",,"1",0,,1,,,,,400,"TRUE",,,,"BunnyHouse_1",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup","sc/ui.sc#offer_animation_template_centered",,,4,,8,,,"sc/ui.sc#icon_bunny1",,"TID_SHOP_ANIMAL_BUNNY_00_V01_INFO",,
"Shop0197_Deco_Pet_CatHouse_1","Decoration",,1,,"TID_SHOP_ANIMAL_CAT_00_V01",,"Pets",,"TRUE","TRUE",,"1",0,,1,,,,,400,"TRUE",,,,"CatHouse_1",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup","sc/ui.sc#offer_animation_template_centered",,,4,,6,,,"sc/ui.sc#icon_cat1",,"TID_SHOP_ANIMAL_CAT_00_V01_INFO",,
"Shop0198_DecoThemeBundle_Xmas","BuildingSkin",,1,,"TID_SHOP_OFFER_DECO_BUNDLE_JOLLY_FREE","TID_SHOP_OFFER_DECO_BUNDLE_JOLLY_FREE_INFO","SeasonalOffer1",,"TRUE","TRUE","TRUE","1",2,,1,1,,,,0,"TRUE",,,,,,,,,,,"house_jolly",,"sc/ui.sc","shop_offer_jolly_day","free","value",,,,"shop_item_confirm_pack","sc/ui.sc#offer_animation_template_centered",,,4,,,,,,,,,
,"Decoration",,1,,,,,,,,,,,,,,,,,,,,,,"Jolly_Tree",,,,,,,,,,,,"value",,,,,,,,4,,,,,,,,,
,"Decoration",,1,,,,,,,,,,,,,,,,,,,,,,"Jolly_Giftbox_a",,,,,,,,,,,,"value",,,,,,,,4,,,,,,,,,
,"Decoration",,1,,,,,,,,,,,,,,,,,,,,,,"Jolly_Giftbox_b",,,,,,,,,,,,"value",,,,,,,,4,,,,,,,,,
,"Decoration",,1,,,,,,,,,,,,,,,,,,,,,,"Jolly_Giftbox_c",,,,,,,,,,,,"value",,,,,,,,4,,,,,,,,,
"Shop0199_JollyOfferBundle","BuildingSkin",,3,,"TID_SHOP_OFFER_JOLLY_OFFER_BUNDLE","TID_SHOP_OFFER_JOLLY_OFFER_BUNDLE_INFO","SeasonalOffer1",,"TRUE","TRUE","TRUE","1",1,,1,1,"TID_SHOP_3X_VALUE",,,900,"TRUE",,,,,,,,,,,"house_jolly",,"sc/ui.sc","shop_offer_big_levelup","value","value",,,,"shop_item_confirm_pack","sc/ui.sc#offer_animation_template_centered_small_animation",,,5,,,,,,,,,
,"Decoration",,3,,,,,,,,,,,,,,,,,,,,,,"Jolly_Snowman_a",,,,,,,,,,,,"value",,,,,,,,4,,,,,,,,,
,"Decoration",,3,,,,,,,,,,,,,,,,,,,,,,"Jolly_Giftbox_c",,,,,,,,,,,,"value",,,,,,,,4,,,,,,,,,
,"Decoration",,3,,,,,,,,,,,,,,,,,,,,,,"Jolly_Giftbox_b",,,,,,,,,,,,"value",,,,,,,,4,,,,,,,,,
,"Decoration",,3,,,,,,,,,,,,,,,,,,,,,,"Jolly_Giftbox_a",,,,,,,,,,,,"value",,,,,,,,4,,,,,,,,,
,"KnowledgePoints",,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value",,,,,,,,,,,,,"sc/ui.sc#starterpack_scrolls",,,,
,"Resource","FountainBoost",240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value",,,,,,,,,,,,,"sc/ui.sc#starterpack_nectar",,,,
,"Resource","Coins",2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value",,,,,,,,,,,,,"sc/ui.sc#starterpack_gold",,,,
,"Potion",,6,,,,,,,,,,,,,,,,,,,,,,,,"PotionNoFood",2,,,,,,,,,"value",,,,,,,,,,,,,,,,,
,"Potion",,3,,,,,,,,,,,,,,,,,,,,,,,,"PotionSpeedResearcher",2,,,,,,,,,"value",,,,,,,,,,,,,,,,,
,"Potion",,1,,,,,,,,,,,,,,,,,,,,,,,,"PotionSpeedLumberjack",2,,,,,,,,,"value",,,,,,,,,,,,,,,,,
,"Potion",,2,,,,,,,,,,,,,,,,,,,,,,,,"PotionSpeedFarmer",2,,,,,,,,,"value",,,,,,,,,,,,,,,,,
