"Name","TID","TIDUnconstructed","InfoTitleTID","InfoTID","InfoTIDUnconstructed","NPCGreetingTID","BeginBuildResource","BeginBuildCost","BuildResource1","BuildCost1","BuildResource2","BuildCost2","BuildResource3","BuildCost3","BuildResource4","BuildCost4","BuildResource5","BuildCost5","BuildingClass","ShopBuildingClass","GroundLayer","IconSWF","XP","SCW","SCWRotated","SCWBase","SCWUnconstructed","SCWConstruction","SCWConstructionExtra","SCWClaim","SCWUiBase","SCWAreaGreen","SCWAreaRed","CollisionShape","Scale","MoveResource","TerrainHoleSize","ColorizeMaterials","MoveCost","TownHallLevel","Width","Height","WalkableBorder","IgnoreAdjacentBuildingSpace","ObstacleGrowthDistance","Icon","MaxStoredFountainBoost","MaxStoredWood","MaxStoredBread","MaxStoredStone","MaxStoredFood","MaxStoredClay","MaxStoredPotionIngredient1","MaxStoredPotionIngredient2","MaxStoredPotionIngredient3","MaxStoredPotionIngredient4","MaxStoredPotionIngredient5","MaxStoredPotionIngredient6","MaxStoredCoins","MaxStoredWool","MaxStoredWheat","MaxStoredBerry","MaxStoredMushroom","MaxStoredEgg","MaxStoredBerryPie","MaxStoredBerryCake","MaxStoredFish","MaxStoredCotton","MaxStoredIndigo","MaxStoredSugar","MaxStoredSalt","MaxStoredSugarApple","MaxStoredHoneyCookie","MaxStoredFishPie","MaxStoredApplePie","MaxStoredCakeRoyale","MaxStoredSaltedFish","MaxStoredSaltPot","MaxStoredHoneyPot","MaxStoredAppleJam","MaxStoredSweetHerring","MaxStoredDyeRed","MaxStoredDyeYellow","MaxStoredDyeBlue","MaxStoredDyeGreen","MaxStoredDyeOrange","MaxStoredDyePurple","MaxStoredDyeRainbow","MaxStoredPlushie","MaxStoredRuneGame","MaxStoredWoodenDuck","MaxStoredMarbles","MaxStoredWoodenDoll","MaxStoredSocks","MaxStoredTrousers","MaxStoredHat","MaxStoredTunic","MaxStoredShirt","MaxStoredDress","MaxStoredJacket","MaxStoredRainbowSuit","MaxStoredFigurine","MaxStoredPottery","MaxStoredStatuette","MaxStoredAppleJuice","MaxStoredFlour","MaxStoredHoney","MaxStoredApple","MaxStoredCarrot","MaxStoredIronOre","MaxStoredIronBar","MaxStoredNails","MaxStoredReinforcedPlank","MaxStoredIronSculpture","MaxStoredPickledEggs","MaxStoredCacaoBeans","MaxStoredSilkCocoon","MaxStoredChocolate","MaxStoredSilkSpool","MaxStoredSilkCloth","MaxStoredMilk","MaxStoredCream","MaxStoredButter","MaxStoredCheese","MaxStoredChocolateMousse","MaxStoredMudcake","MaxStoredGrilledCheese","MaxStoredJellyBeans","MaxStoredCottonCandy","MaxStoredRaspberryBar","MaxStoredChocolateHerring","MaxStoredChocolatePralines","MaxStoredFudge","MaxStoredPreservedCheese","MaxStoredYoghurt","MaxStoredSilkScarf","MaxStoredSilkTie","MaxStoredFancyDoll","MaxStoredIronToy","StartingResourcePercent","StartingPotionIngredient1","StartingPotionIngredient2","StartingPotionIngredient3","StartingPotionIngredient4","StartingPotionIngredient5","StartingPotionIngredient6","Profession","AssignRequiredSkill","MaxWorkers","MaxAutomaticallyProducedResources","ProducesResource","ResourceBatchSeconds","ResourceBatchSize","AutomaticResourceBatchSeconds","AutomaticResourceBatchSize","LimitedResourceProduction","AutomaticResourceProductionActiveWhenFull","AutomaticResourceSynchronizeBatchesToDay","HideWorkSiteHUD","DisableBoostEffectToProduction","ResourceMax","InputResource","InputResourceType","InputPerBatch","HarvestResource","WorkPos1","WorkAnim1","WorkPos2","WorkAnim2","PickUpEffect","PlacingEffect","RedMul","GreenMul","BlueMul","RedAdd","GreenAdd","BlueAdd","AmountCanBeUpgraded","Workers","SpawnResourceData","SpawnResourcePlantSeconds","SpawnResourceAverageSeconds","SpawnResourceHarvestSeconds","SpawnCount","SpawnPos1","SpawnSCW1","SpawnPos2","SpawnSCW2","SpawnPos3","SpawnSCW3","SpawnPos4","SpawnSCW4","SpawnPos5","SpawnSCW5","SpawnPos6","SpawnSCW6","SpawnPos7","SpawnSCW7","SpawnPos8","SpawnSCW8","SpawnPos9","SpawnSCW9","Passable","SoftBlocking","SpeedPercentage","RandomDirection","RandomYaw","RandomPitch","RandomScale","RandomBaseDirection","RandomBaseYaw","StoredResourceNodePrefix","StoredResourceNode2Prefix","StoredResourceGfxSCW","StoredResourceCountPerObject","RequestAmount","RequestExpiryMinutes","RequestCooldownMinutes","DonationLimit","DonationMoveSpeed","DonationCooldownSeconds","ConstantEffect","VillageTaskProvider","VillageTaskFulfiller","EffectActivePos","EffectActiveName","EffectBoostPos","EffectBoostName","EffectBoostScalePercent","ForceNonInteractive","NPC","NPCPlacement","CanBeBatched","IconCameraZoom","IconCameraY","SpawnAnimal","UIBackgroundExportName","LocationSound","UpgradeSignX","UpgradeSignY","UpgradeSignZ","UpgradeSignScale","AnimationAlwaysOn","TouchEffect","IsTaskFulfiller","PremiumTradePartner","ValleyLODScale","ValleyLODMoveFactor","HelpArticle","SkinOfferGroup","TimeOfferGroup"
"CartPositionChallenge","TID_CART_POSITION",,"TID_INFO_TITLE_DECORATION","TID_CART_POSITION_INFO",,,,,,,,,,,,,,,"Resource",,,,,"sc3d/bldv_challenge_ox_place_geo.glb",,,,,,,,,,,100,,0,,,,2,2,,"false",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false","true",,,,,,,,,,,,,,,,,,,"false",,,,,,,"true",,,"true",0,0,,,,0,0,0,100,,"Tap_villager_home",,,0,0,,,
"Garden_Fences","TID_DECO_GARDEN_FENCES",,"TID_INFO_TITLE_DECORATION","TID_DECO_GARDEN_FENCES_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"prefab/deco_garden_fences.pfb#Rotation_B","prefab/deco_garden_fences.pfb#Rotation_A",,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_1x2_geo.glb","sc3d/bldv_marker_1x2_geo.glb","bldv_deco_statue",100,"Crate",0,,,,1,2,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",166,14,,,,0,0,0,100,,"Tap_villager_home",,,0,0,,,
"Garden_Fountain","TID_DECO_GARDEN_FOUNTAIN",,"TID_INFO_TITLE_DECORATION","TID_DECO_GARDEN_FOUNTAIN_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"prefab/deco_garden_fountain.pfb#Rotation_A",,,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_2x2_geo.glb","sc3d/bldv_marker_2x2_geo.glb","bldv_deco_statue",100,"Crate",0,,,,2,2,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",240,0,,,,0,0,0,100,,"Tap_villager_home",,,0,0,,,
"Garden_Brigde","TID_DECO_GARDEN_BRIGDE",,"TID_INFO_TITLE_DECORATION","TID_DECO_GARDEN_BRIGDE_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"sc3d/deco_garden_brigde_geo.glb#b","sc3d/deco_garden_brigde_geo.glb#a",,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_2x2_geo.glb","sc3d/bldv_marker_2x2_geo.glb","bldv_deco_statue",100,"Crate",0,,,,2,2,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",240,0,,,,0,0,0,100,,"Tap_villager_home",,,0,0,,,
"Garden_Tree","TID_DECO_GARDEN_TREE",,"TID_INFO_TITLE_DECORATION","TID_DECO_GARDEN_TREE_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"prefab/deco_garden_tree.pfb#Rotation_A",,,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_1x1_geo.glb","sc3d/bldv_marker_1x1_geo.glb","bldv_deco_statue",100,"Crate",0,,,,1,1,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",286,110,,,,0,0,0,100,,"Tap_villager_home",,,0,0,,,
"Garden_Pottedflowers","TID_DECO_GARDEN_POTTEDFLOWERS",,"TID_INFO_TITLE_DECORATION","TID_DECO_GARDEN_POTTEDFLOWERS_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"prefab/deco_garden_pottedflowers.pfb#Rotation_A",,,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_1x1_geo.glb","sc3d/bldv_marker_1x1_geo.glb","bldv_deco_statue",100,"Crate",0,,,,1,1,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",176,33,,,,0,0,0,100,,"Tap_villager_home",,,0,0,,,
"Garden_Hedgelong","TID_DECO_GARDEN_HEDGELONG",,"TID_INFO_TITLE_DECORATION","TID_DECO_GARDEN_HEDGELONG_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"prefab/deco_garden_hedgelong.pfb#Rotation_B","prefab/deco_garden_hedgelong.pfb#Rotation_A",,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_2x2_geo.glb","sc3d/bldv_marker_1x2_geo.glb","sc3d/bldv_marker_1x2_geo.glb","bldv_deco_statue",100,"Crate",0,,,,1,2,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",276,3,,,,0,0,0,100,,"Tap_villager_home",,,0,0,,,
"Garden_Hedge","TID_DECO_GARDEN_HEDGE",,"TID_INFO_TITLE_DECORATION","TID_DECO_GARDEN_HEDGE_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"prefab/deco_garden_hedge.pfb#Rotation_A",,,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_1x1_geo.glb","sc3d/bldv_marker_1x1_geo.glb","bldv_deco_statue",100,"Crate",0,,,,1,1,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",176,0,,,,0,0,0,100,,"Tap_villager_home",,,0,0,,,
"Garden_Lamp","TID_DECO_GARDEN_LAMP",,"TID_INFO_TITLE_DECORATION","TID_DECO_GARDEN_LAMP_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"sc3d/deco_garden_lamp_geo.glb",,,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_1x1_geo.glb","sc3d/bldv_marker_1x1_geo.glb","bldv_deco_statue",100,"Crate",0,,,,1,1,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",240,0,,,,0,0,0,100,,"Tap_villager_home",,,0,0,,,
"Garden_Arche","TID_DECO_GARDEN_ARCHE",,"TID_INFO_TITLE_DECORATION","TID_DECO_GARDEN_ARCHE_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"prefab/deco_garden_arche.pfb#Rotation_B","prefab/deco_garden_arche.pfb#Rotation_A",,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_1x2_geo.glb","sc3d/bldv_marker_1x2_geo.glb","bldv_deco_statue",100,"Crate",0,,,,1,2,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",181,73,,,,0,0,0,100,,"Tap_villager_home",,,0,0,,,
"Garden_Plantedflowersbig_red","TID_DECO_GARDEN_PLANTEDFLOWERSBIG_RED",,"TID_INFO_TITLE_DECORATION","TID_DECO_GARDEN_PLANTEDFLOWERSBIG_RED_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"prefab/deco_garden_plantedflowersbig_red.pfb#Rotation_A",,,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_2x2_geo.glb","sc3d/bldv_marker_2x2_geo.glb","bldv_deco_statue",100,"Crate",0,,,,2,2,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",240,0,,,,0,0,0,100,,"Tap_villager_home",,,0,0,,,
"Garden_Plantedflowersbig_white","TID_DECO_GARDEN_PLANTEDFLOWERSBIG_WHITE",,"TID_INFO_TITLE_DECORATION","TID_DECO_GARDEN_PLANTEDFLOWERSBIG_WHITE_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"prefab/deco_garden_plantedflowersbig_white.pfb#Rotation_A",,,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_2x2_geo.glb","sc3d/bldv_marker_2x2_geo.glb","bldv_deco_statue",100,"Crate",0,,,,2,2,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",240,0,,,,0,0,0,100,,"Tap_villager_home",,,0,0,,,
"Garden_Plantedflowersbig_yellow","TID_DECO_GARDEN_PLANTEDFLOWERSBIG_YELLOW",,"TID_INFO_TITLE_DECORATION","TID_DECO_GARDEN_PLANTEDFLOWERSBIG_YELLOW_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"prefab/deco_garden_plantedflowersbig_yellow.pfb#Rotation_A",,,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_2x2_geo.glb","sc3d/bldv_marker_2x2_geo.glb","bldv_deco_statue",100,"Crate",0,,,,2,2,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",240,0,,,,0,0,0,100,,"Tap_villager_home",,,0,0,,,
"Garden_Plantedflowersmall","TID_DECO_GARDEN_PLANTEDFLOWERSMALL",,"TID_INFO_TITLE_DECORATION","TID_DECO_GARDEN_PLANTEDFLOWERSMALL_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"prefab/deco_garden_plantedflowersmall.pfb#Rotation_A",,,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_1x1_geo.glb","sc3d/bldv_marker_1x1_geo.glb","bldv_deco_statue",100,"Crate",0,,,,1,1,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",240,0,,,,0,0,0,100,,"Tap_villager_home",,,0,0,,,
"Garden_Tiles_1","TID_DECO_GARDEN_TILES_1",,"TID_INFO_TITLE_DECORATION","TID_DECO_GARDEN_TILES_1_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"prefab/deco_garden_tiles_1.pfb#Rotation_A",,,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_1x1_geo.glb","sc3d/bldv_marker_1x1_geo.glb","bldv_deco_statue",100,"Crate",0,,,,1,1,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","false",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",140,-22,,,,0,0,0,100,,"Tap_villager_home",,,0,0,,,
"Garden_Tiles_2","TID_DECO_GARDEN_TILES_2",,"TID_INFO_TITLE_DECORATION","TID_DECO_GARDEN_TILES_2_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"prefab/deco_garden_tiles_2.pfb#Rotation_A",,,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_1x1_geo.glb","sc3d/bldv_marker_1x1_geo.glb","bldv_deco_statue",100,"Crate",0,,,,1,1,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","false",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",140,-22,,,,0,0,0,100,,"Tap_villager_home",,,0,0,,,
"Garden_Tiles_3","TID_DECO_GARDEN_TILES_3",,"TID_INFO_TITLE_DECORATION","TID_DECO_GARDEN_TILES_3_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"prefab/deco_garden_tiles_3.pfb#Rotation_A",,,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_1x1_geo.glb","sc3d/bldv_marker_1x1_geo.glb","bldv_deco_statue",100,"Crate",0,,,,1,1,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","false",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",140,-22,,,,0,0,0,100,,"Tap_villager_home",,,0,0,,,
"Garden_Tiles_4","TID_DECO_GARDEN_TILES_4",,"TID_INFO_TITLE_DECORATION","TID_DECO_GARDEN_TILES_4_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"prefab/deco_garden_tiles_4.pfb#Rotation_A",,,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_1x1_geo.glb","sc3d/bldv_marker_1x1_geo.glb","bldv_deco_statue",100,"Crate",0,,,,1,1,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","false",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",140,-22,,,,0,0,0,100,,"Tap_villager_home",,,0,0,,,
"Garden_Tiles_5","TID_DECO_GARDEN_TILES_5",,"TID_INFO_TITLE_DECORATION","TID_DECO_GARDEN_TILES_5_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"prefab/deco_garden_tiles_5.pfb#Rotation_A","prefab/deco_garden_tiles_5.pfb#Rotation_B",,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_1x1_geo.glb","sc3d/bldv_marker_1x1_geo.glb","bldv_deco_statue",100,"Crate",0,,,,1,1,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","false",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",140,-22,,,,0,0,0,100,,"Tap_villager_home",,,0,0,,,
"Farmer_Well","TID_DECO_FARMER_WELL",,"TID_INFO_TITLE_DECORATION","TID_DECO_FARMER_WELL_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"sc3d/bldv_deco_carolina_statue_geo.glb",,,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_1x1_geo.glb","sc3d/bldv_marker_1x1_geo.glb","bldv_deco_statue",100,"Crate",0,,,,1,1,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",240,0,,,,0,0,0,100,,"Tap_villager_home",,,0,0,,,
